beta_o sd_o beta_r sd_r
0.85674891957208 0.126279123032414 0.977603692312763 0.136913456816757
0.970622385301491 0.145170953550823 0.785075789837328 0.148301499726002
1.22654696541854 0.139612747486439 0.955263638759578 0.126451950649869
1.06632550270162 0.134178619288448 0.849100393172219 0.147455964340385
0.899412459778394 0.136240069026285 0.899045705187535 0.125657641617261
1.0541992922472 0.140519300030422 0.926433990422307 0.140723733801778
0.909746204366329 0.150785796389638 1.04624669993154 0.139863756956487
0.851872248697168 0.139446084598869 1.20021330800361 0.151471669521266
1.18146727241448 0.140967491328814 1.10479777537798 0.135255877310446
1.14982586223371 0.150664305253218 0.722012504083536 0.142463179349668
1.01686533855591 0.146694770899262 1.07367902189562 0.156947245827412
1.10270869881183 0.136177808955542 0.847545769028789 0.139664898868161
1.00715863926091 0.14745352911234 1.02750306980748 0.152069964345509
0.584239173514695 0.148128858918278 1.03839216550512 0.137766678481121
0.880330075218583 0.143956029738182 1.11340844756006 0.132404122756942
0.718620601585065 0.127114150736038 1.24383221994028 0.131042580639279
0.810132323915687 0.134456855972032 1.0350260639527 0.134455448141639
1.0092624364069 0.138447724729898 1.07922556913905 0.135166910985381
1.08648891788773 0.122554897254258 0.836778827545984 0.142469900504693
1.14911234705771 0.144154196224212 1.11467968735947 0.139026452872014
0.766082380714332 0.151558228377907 1.22550758510812 0.147901792552138
1.11921506174277 0.138191133022525 1.05049635555442 0.141868158978635
1.09290263536523 0.152235319789614 0.943065858737838 0.131146687318206
1.1777019973844 0.140548089996163 0.850844312701246 0.132878139334841
0.959433158916893 0.135782335563534 0.918995285276708 0.145598127244853
1.10286310801863 0.14840986334395 1.13525362868693 0.133498183178514
1.04481533302728 0.138090449985139 1.04573540591003 0.144554316601584
0.770201314520149 0.139948628343886 0.926435699657692 0.143446960075037
0.999697592828239 0.146705708913001 0.816122198827196 0.1414093120093
0.949915206660487 0.131804836738703 0.966507196940219 0.13885394121568
0.979618744921395 0.132836656985645 0.717978556967226 0.13848432112572
0.92307934399039 0.138163947468701 0.812529882146371 0.136610331782402
1.08302103114014 0.139938992650164 0.927713081737408 0.147012115852412
0.997683138713116 0.146055000429126 1.07355901984098 0.142981537163058
0.961382419810688 0.15470811843862 0.863492535162968 0.137921794719537
1.16352899034473 0.146297917908722 1.07482193750973 0.139564301285073
0.83839177547667 0.139010753311719 1.04782168297316 0.145298354464805
0.704413353928722 0.146600605395914 0.808822391243988 0.153697442642302
0.992938723355835 0.149522958779625 1.06454966996123 0.127847870186152
1.09388464536012 0.132358046783337 1.16844550316168 0.130986783937166
0.901561782772835 0.141862781317051 1.01713111636063 0.145193432310852
1.28700554431332 0.134794025972195 1.12263318157652 0.135805033645802
1.20871507177406 0.144111141166142 1.00530966673722 0.138777699521295
0.775640873963645 0.1518449482209 0.63412022902401 0.133226559357856
1.24548321861833 0.151198986915555 1.07787247409877 0.140211937330101
1.0164398501157 0.149796378076442 0.956547274834904 0.138026324988453
0.888481899797282 0.133654785880728 0.853214303947855 0.146102645791895
1.21708963260344 0.140401727784125 0.952711516228863 0.14576178980311
0.903086337006962 0.138963331282938 0.99237310853795 0.147206068913127
0.92981955284297 0.135540696735871 1.07802155126623 0.138940643511593
1.12903766247577 0.139161285747178 1.10710367559323 0.141324124125322
0.856469555597381 0.14162763512038 1.15573192045306 0.144752869575627
0.621743758816467 0.13689608935198 0.860960971773971 0.130349985531582
0.564609175385362 0.130525737062388 1.04382838229605 0.143566728769344
0.751724709981874 0.123496260768676 0.887163833654925 0.142186370231515
0.9138774509764 0.143740311782941 0.829881818631382 0.142946970842805
1.04288348355292 0.142979736338714 1.00336128580852 0.148330168100223
0.879162886905053 0.145534749606688 0.991333945056666 0.134531813680213
0.809946082883984 0.151533750604362 0.799743684180928 0.151734051811972
1.12544885815918 0.139599106274223 0.963603756204242 0.14467871344746
0.826638818129603 0.138207475472516 0.849921690257281 0.128266226086995
1.06076797443052 0.139139374055285 0.948592860390181 0.137912265865591
0.627847283794653 0.14645838609019 1.27474701809921 0.149050057964175
0.740428955565035 0.142126885889633 1.0183033522717 0.141330584185993
1.14099043414134 0.145234220605197 1.05124635643275 0.149808916111533
0.878925511733992 0.141123077348254 1.0803049300645 0.129958638337867
1.14102334283162 0.133782969700963 0.847706814725277 0.139605182313506
1.31610855122436 0.144287504110853 0.991058928975051 0.136699494394599
0.941855017169831 0.145908334091954 1.08043074098267 0.145286870329725
0.85416901476922 0.146029080917345 0.815879153065244 0.149529826410459
1.14371583018382 0.156430062642124 0.874762201777482 0.139648529507284
1.1418422078997 0.149129716002742 0.918196544731334 0.14561313564748
0.770587471185294 0.140160965709236 0.976326054283657 0.133470508185844
0.719018121382735 0.13808427693897 1.11212189630474 0.145531852536748
1.29475665038615 0.150733261981302 0.903828812686868 0.146446946522756
0.793007301583423 0.148224159241106 1.15320926981154 0.129783847263013
1.10475678743233 0.147011842430739 0.87895820274189 0.137446701008166
1.05866585783651 0.15248006181602 0.929866791394093 0.138542430851149
1.42358040658592 0.12996471454362 0.893813536724145 0.140369441468248
0.957659183609453 0.138497762703643 0.775776213038099 0.153522087268564
1.43246360384627 0.132293999300866 1.11795337360963 0.140566959513457
1.22786323406772 0.144653797938027 0.921273940347978 0.13259800340016
1.14513469317035 0.13977803330117 0.815742817535081 0.131384555013086
1.04101762734664 0.1291040160626 1.03713602687755 0.150037084537814
